Labels,TimeSlice,EventId,param0,param1,param2,param3,param4,param5,param6,param7,param8,param9,param10,param11,param12
0,5391042,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391042,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391042,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391042,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391042,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391042,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391042,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391042,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391044,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391044,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391044,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391045,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391045,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391049,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391049,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391050,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391050,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391050,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391050,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391050,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391050,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391050,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391050,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391050,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391050,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391050,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391050,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391050,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391051,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391051,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391051,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391052,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391052,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391053,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391053,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391053,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391056,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391056,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391057,13,12.0,13.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391057,13,12.0,15.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391057,13,12.0,13.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391057,13,12.0,16.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391057,13,12.0,13.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391057,13,12.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391057,13,12.0,13.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391057,13,12.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391057,13,12.0,13.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391057,13,12.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391059,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391059,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391059,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391060,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391060,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391060,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391062,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391062,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391062,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391063,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391063,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391065,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391065,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391065,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391065,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391065,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391065,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391065,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391065,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391065,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391065,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391067,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391067,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391070,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391070,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391071,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391071,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391071,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391072,13,12.0,13.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391072,13,12.0,15.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391072,13,12.0,13.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391072,13,12.0,16.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391072,13,12.0,13.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391072,13,12.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391072,13,12.0,13.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391072,13,12.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391072,13,12.0,13.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391072,13,12.0,2.0,17.0,0,0,0,0,0,0,0,0,0,0
0,5391074,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391074,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391077,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391077,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391080,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391080,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391080,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391080,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391080,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391080,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391080,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391080,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391080,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391080,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391080,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391080,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391080,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391081,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391081,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391084,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391084,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391087,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391087,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391087,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391087,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391087,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391087,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391087,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391087,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391087,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391087,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391088,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391088,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391089,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391089,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391089,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391091,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391091,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391095,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391095,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391095,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391095,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391095,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391095,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391095,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391095,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391095,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391095,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391095,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391095,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391098,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391098,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391098,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391098,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391098,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391102,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391102,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391102,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391102,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391102,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391102,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391102,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391102,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391102,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391102,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391102,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391102,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391105,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391105,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391107,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391107,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391107,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391109,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391109,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391110,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391110,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391110,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391110,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391110,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391110,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391110,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391110,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391110,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391110,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391113,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391113,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391116,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391116,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391116,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391116,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391116,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391117,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391117,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391117,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391117,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391117,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391117,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391117,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391117,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391117,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391117,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391120,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391120,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391123,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391123,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391125,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391125,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391125,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391125,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391125,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391125,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391125,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391125,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391125,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391125,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391125,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391125,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391125,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391127,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391127,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391130,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391130,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391132,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391132,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391132,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391132,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391132,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391132,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391132,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391132,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391132,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391132,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391134,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391134,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391134,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391134,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391134,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391137,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391137,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391140,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391140,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391140,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391140,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391140,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391140,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391140,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391140,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391140,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391140,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391141,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391141,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391143,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391143,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391143,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391144,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391145,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391147,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391147,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391147,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391147,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391147,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391147,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391147,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391147,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391147,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391147,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391148,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391148,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391152,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391152,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391152,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391152,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391152,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391155,13,12.0,13.0,18.0,0,0,0,0,0,0,0,0,0,0
0,5391155,13,12.0,15.0,18.0,0,0,0,0,0,0,0,0,0,0
0,5391155,13,12.0,13.0,18.0,0,0,0,0,0,0,0,0,0,0
0,5391155,13,12.0,16.0,18.0,0,0,0,0,0,0,0,0,0,0
0,5391155,13,12.0,13.0,18.0,0,0,0,0,0,0,0,0,0,0
0,5391155,13,12.0,2.0,18.0,0,0,0,0,0,0,0,0,0,0
0,5391155,13,12.0,13.0,18.0,0,0,0,0,0,0,0,0,0,0
0,5391155,13,12.0,2.0,18.0,0,0,0,0,0,0,0,0,0,0
0,5391155,13,12.0,13.0,18.0,0,0,0,0,0,0,0,0,0,0
0,5391155,13,12.0,2.0,18.0,0,0,0,0,0,0,0,0,0,0
0,5391155,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391155,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391159,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391159,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391161,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391161,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391161,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391162,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391162,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391162,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391162,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391162,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391162,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391162,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391162,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391162,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391162,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391162,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391162,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391166,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391166,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391169,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391169,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391170,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391170,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391170,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391170,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391170,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391170,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391170,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391170,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391170,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391170,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391170,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391170,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391170,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391173,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391173,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391176,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391176,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391177,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391177,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391177,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391177,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391177,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391177,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391177,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391177,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391177,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391177,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391179,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391179,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391179,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391180,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391180,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391183,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391183,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391185,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391185,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391185,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391185,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391185,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391185,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391185,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391185,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391185,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391185,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391187,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391187,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391188,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
0,5391188,2,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
0,5391188,2,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0
0,5391191,0,5.0,6.0,0,0,0,0,0,0,0,0,0,0,0
0,5391191,1,7.0,8.0,9.0,10.0,11.0,0,0,0,0,0,0,0,0
0,5391193,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391193,13,12.0,15.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391193,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391193,13,12.0,16.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391193,13,12.0,13.0,14.0,0,0,0,0,0,0,0,0,0,0
0,5391193,13,12.0,2.0,14.0,0,0,0,0,0,0,0,0,0,0
