TimeSlice,EventId,Labels,ParamsWithoutDigital
5390622,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_h()]<-[']"
5390622,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_h()]<-[']"
5390622,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_h()]<-[']"
5390623,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390623,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390624,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390624,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390624,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390627,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390627,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390627,3,0,[]
5390629,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390629,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390629,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390629,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390629,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390629,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390629,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390629,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390629,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390629,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390631,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390631,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390633,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390633,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390633,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390634,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390634,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390637,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390637,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390637,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390637,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390637,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390637,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390637,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390637,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390637,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390637,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390638,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390638,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390641,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390641,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390642,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390642,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390642,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390644,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390644,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390644,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390644,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390644,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390644,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390644,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390644,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390644,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390644,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390645,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390645,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390648,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390648,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390651,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390651,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390651,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390652,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390652,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390652,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390652,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390652,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390652,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390652,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390652,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390652,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390652,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390652,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390652,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390655,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390655,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390659,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390659,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390659,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390659,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390659,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390659,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390659,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390659,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390659,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390659,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390659,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390659,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390660,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390660,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390660,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390663,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390663,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390666,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390666,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390667,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390667,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390667,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390667,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390667,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390667,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390667,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390667,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390667,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390667,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390669,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390669,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390669,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390670,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390670,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390671,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390671,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390671,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390673,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390673,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390674,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390674,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390674,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390674,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390674,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390674,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390674,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390674,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390674,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390674,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390676,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390676,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390676,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390677,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390677,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390678,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390678,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390678,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390680,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390680,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390682,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390682,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390682,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390682,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390682,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390682,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390682,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390682,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390682,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390682,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390684,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390684,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390687,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390687,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390687,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390687,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390687,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390689,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390689,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390689,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390689,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390689,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390689,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390689,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390689,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390689,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390689,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390691,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390691,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390694,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390694,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390696,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390696,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390696,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390697,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390697,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390697,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390697,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390697,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390697,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390697,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390697,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390697,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390697,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390698,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390698,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390698,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390698,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390698,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390701,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390701,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390704,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390704,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390704,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390704,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390704,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390704,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390704,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390704,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390704,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390704,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390705,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390705,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390705,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390705,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390705,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390709,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390709,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390712,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390712,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390712,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390712,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390712,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390712,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390712,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390712,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390712,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390712,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390712,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390712,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390714,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390714,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390714,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390716,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390716,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390719,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390719,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390719,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390719,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390719,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390719,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390719,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390719,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390719,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390719,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390719,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390719,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390723,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390723,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390723,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390723,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390723,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390725,0,0,"['pkill[](parent:getosstat[])', 'iostat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390725,0,0,"['pkill[](parent:getosstat[])', 'sar[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390725,0,0,"['pkill[](parent:getosstat[])', 'pidstat[]', '<-[/bin/sh', '/usr/bin/getosstat()]']"
5390726,0,0,"['systemd[](parent:swapper/0[])', 'irqbalance[]', '']"
5390726,1,0,"['irqbalance', '""systemctl', 'restart', 'irqbalance""', '3,']"
5390727,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390727,13,0,"['bash[](parent:bash[])', 'vmstat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390727,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390727,13,0,"['bash[](parent:bash[])', 'free[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390727,13,0,"['bash[](parent:bash[])', 'bash[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
5390727,13,0,"['bash[](parent:bash[])', 'iostat[]', '/opt/fusionstorage/agent//script/dsware_agent_()]<-[']"
